"tconst","primaryTitle","originalTitle","startYear","runtimeMinutes","genres","numVotes"
"tt8237172","Gundala","Gundala","2019","123","Action,Adventure,Drama",5485
"tt8237272","Marionette","Marionette","2020","112","Mystery,Thriller",2143
"tt8239736","Flight 666","Flight 666","2018","89","Action,Horror",1532
"tt8239806","The White Storm 2: Drug Lords","So duk 2: Tin dei duei kuet","2019","99","Action,Crime",1397
"tt8239946","Tumbbad","Tumbbad","2018","104","Drama,Fantasy,Horror",53558
"tt8240250","Out of Tune","De frivillige","2019","89","Comedy,Drama",1530
"tt8241000","Extinct","Extinct","2021","84","Adventure,Animation,Comedy",3098
"tt8241872","Vitalina Varela","Vitalina Varela","2019","124","Drama",2369
"tt8241876","5th Borough","5th Borough","2020","95","Crime",5242
"tt8242084","My Spy","My Spy","2020","99","Action,Comedy",32678
"tt8242160","4L","4 latas","2019","105","Comedy,Drama",3461
"tt8244298","Poslednee ispytanie","Poslednee ispytanie","2018","135","Action,Drama,Romance",2068
"tt8244784","The Hunt","The Hunt","2020","90","Action,Horror,Thriller",120872
"tt8246392","Get In","Furie","2019","97","Drama,Horror,Thriller",3111
"tt8247470","Rosie","Rosie","2018","86","Drama",2045
"tt8254556","Girl","Girl","2018","105","Drama",16152
"tt8255490","Christmas Survival","Surviving Christmas with the Relatives","2018","101","Comedy",1053
"tt8258074","Fantastic Fungi","Fantastic Fungi","2019","81","Documentary",10493
"tt8260226","An Impossible Love","Un amour impossible","2018","135","Biography,Drama,Romance",2238
"tt8262802","The Holiday Calendar","The Holiday Calendar","2018","95","Drama,Fantasy,Romance",10878
"tt8263936","The Mystery of Henri Pick","Le mystère Henri Pick","2019","100","Comedy,Drama,Mystery",4511
"tt8264546","1991","1991","2018","101","Comedy",1168
"tt8265174","BÚÉK","BÚÉK","2018","102","Comedy,Drama",2411
"tt8265928","Love at Second Sight","Mon inconnue","2019","117","Comedy,Drama,Fantasy",5289
"tt8266310","Blinded by the Light","Blinded by the Light","2019","118","Comedy,Drama,Music",26266
"tt8267604","Capernaum","Capharnaüm","2018","126","Drama",96146
"tt8268302","I Work at the Cemetery","Ya pratsyuyu na tsvyntari","2021","100","Comedy,Crime,Drama",1083
"tt8269120","Dark Encounter","Dark Encounter","2019","97","Mystery,Sci-Fi,Thriller",4048
"tt8269248","Vakeel Saab","Vakeel Saab","2021","153","Action,Crime,Drama",12099
"tt8269552","3 Faces","Se rokh","2018","100","Drama",4444
"tt8269566","A Piece of My Heart","En del av mitt hjärta","2019","116","Comedy,Musical,Romance",1234
"tt8273104","Captive","Katherine's Lullaby","2020","90","Thriller",1643
"tt8274146","One Day","Egy nap","2018","99","Drama",1144
"tt8277246","His Only Son","His Only Son","2023","106","Drama,History",1385
"tt8282042","Donbass","Donbass","2018","122","Drama",4742
"tt8282830","Ambili","Ambili","2019","140","Adventure,Comedy,Drama",1586
"tt8284860","The Huntress: Rune of the Dead","The Huntress: Rune of the Dead","2019","109","Action,Drama,Fantasy",3130
"tt8286894","Rafiki","Rafiki","2018","83","Drama,Romance",3128
"tt8286926","Njan Prakashan","Njan Prakashan","2018","131","Comedy,Drama",4809
"tt8287690","Genesis","Genèse","2018","129","Drama",1357
"tt8288450","Away","Away","2019","75","Adventure,Animation,Family",1401
"tt8288836","Red Forrest","Red Forrest","2018","75","Horror",1406
"tt8290476","Blank","Blank","2022","94","Drama,Sci-Fi,Thriller",1145
"tt8290698","The Spy Gone North","Gongjak","2018","137","Drama,Thriller",5711
"tt8291224","Uri: The Surgical Strike","Uri: The Surgical Strike","2019","138","Action,Drama,History",67932
"tt8291806","Pain and Glory","Dolor y gloria","2019","113","Drama",60827
"tt8295286","Kafir","Kafir","2018","82","Horror",1149
"tt8296030","You Won't Be Alone","You Won't Be Alone","2022","108","Drama,Horror",8955
"tt8296660","A Remarkable Tale","Lo nunca visto","2019","93","Comedy",1373
"tt8297300","Fractured","Fractured","2016","80","Mystery,Thriller",1053
"tt8299654","At the Heart of Gold: Inside the USA Gymnastics Scandal","At the Heart of Gold: Inside the USA Gymnastics Scandal","2019","88","Crime,Documentary,Sport",3310
"tt8299768","Blow the Man Down","Blow the Man Down","2019","91","Comedy,Crime,Drama",11407
"tt8302382","Krack","Krack","2021","154","Action,Crime,Drama",7159
"tt8302918","Kaathu Vaakula Rendu Kaadhal","Kaathu Vaakula Rendu Kaadhal","2022","157","Comedy,Drama,Romance",3543
"tt8303612","Adithya Varma","Adithya Varma","2019","168","Drama,Romance",1068
"tt8304276","Acid","Kislota","2018","97","Drama",1519
"tt8304386","The Zoya Factor","The Zoya Factor","2019","134","Comedy,Drama,Romance",2639
"tt8305116","Ayka","Ayka","2018","100","Drama",2031
"tt8305692","Santa Jaws","Santa Jaws","2018","88","Action,Adventure,Comedy",1303
"tt8305806","The Wretched","The Wretched","2019","95","Horror,Mystery",18480
"tt8305852","All My Life","All My Life","2020","91","Drama,Romance",5464
"tt8307082","Sauvage / Wild","Sauvage","2018","99","Drama",5133
"tt8310474","Bruised","Bruised","2020","129","Drama,Sport",15482
"tt8310924","Faith, Hope & Love","Faith, Hope & Love","2019","106","Comedy,Romance",1138
"tt8311958","Divine Love","Divino Amor","2019","101","Drama,Sci-Fi",2144
"tt8315128","Café Funiculi Funicula","Kohi ga samenai uchi ni","2018","117","Adventure,Drama,Fantasy",1202
"tt8318284","The Legion","Legionnaire's Trail","2020","96","Action,Adventure,History",1063
"tt8318702","D-Railed","D-Railed","2018","80","Action,Adventure,Horror",1987
"tt8323104","Nancy Drew and the Hidden Staircase","Nancy Drew and the Hidden Staircase","2019","89","Comedy,Crime,Drama",5181
"tt8323120","The Truth","La vérité","2019","106","Drama",7294
"tt8323668","Jerry and Marge Go Large","Jerry & Marge Go Large","2022","96","Biography,Comedy,Drama",17921
"tt8325442","438 Days","438 dagar","2019","124","Drama,Thriller",3164
"tt8326624","A Perfectly Normal Family","En helt almindelig familie","2020","97","Drama,Family",1374
"tt8326824","Madhuraraja","Madhura Raja","2019","147","Action,Comedy,Drama",3852
"tt8327630","They Live Inside Us","They Live Inside Us","2020","103","Horror",1270
"tt8328740","Okko's Inn","Waka okami wa shôgakusei!","2018","94","Adventure,Animation,Drama",2143
"tt8329148","Terra Willy","Terra Willy: Planète inconnue","2019","89","Adventure,Animation,Comedy",2090
"tt8329290","The Golem","The Golem","2018","95","Drama,Horror",5672
"tt8331988","The Chambermaid","La camarista","2018","102","Drama",1940
"tt8332454","Shooting Heroin","Shooting Heroin","2020","90","Action,Drama,Thriller",5108
"tt8332666","Tone-Deaf","Tone-Deaf","2019","87","Comedy,Horror,Thriller",2951
"tt8332802","Amulet","Amulet","2020","99","Horror,Mystery",4282
"tt8332808","One Must Fall","One Must Fall","2018","96","Comedy,Crime,Drama",1692
"tt8332922","A Quiet Place Part II","A Quiet Place Part II","2020","97","Drama,Horror,Sci-Fi",250043
"tt8333746","Pinocchio","Pinocchio","2019","125","Drama,Family,Fantasy",13996
"tt8333978","Maharshi","Maharshi","2019","176","Action,Drama",9087
"tt8335482","The Lost Prince","Le prince oublié","2020","101","Adventure,Comedy,Family",1475
"tt8335880","Loro 2","Loro 2","2018","100","Biography",2883
"tt8337158","Rumble","Rumble","2021","95","Animation,Comedy,Family",7977
"tt8337320","The Last Vermeer","The Last Vermeer","2019","118","Drama",4524
"tt8338076","Queen Bees","Queen Bees","2021","100","Comedy,Drama,Romance",2505
"tt8338762","The Nest","The Nest","2020","107","Drama,Romance",15668
"tt8339704","The Devil's Machine","Automata","2019","95","Horror",1884
"tt8342680","The Burnt Orange Heresy","The Burnt Orange Heresy","2019","99","Drama,Thriller",5654
"tt8343886","The August Virgin","La virgen de agosto","2019","125","Drama",1410
"tt8345300","Marakkar: Lion of the Arabian Sea","Marakkar: Lion of the Arabian Sea","2021","181","Action,Drama,History",9174
"tt8347960","Breath","Breath","2022","106","Drama,Thriller",5778
"tt8348022","Skin Walker","Skin Walker","2019","87","Drama,Horror,Mystery",3607
"tt8350360","Annabelle Comes Home","Annabelle Comes Home","2019","106","Horror,Mystery,Thriller",80675
"tt8351646","5 Is the Perfect Number","5 è il numero perfetto","2019","100","Crime,Drama,Thriller",1417
"tt8351882","No Surrender","Karmouz War","2018","114","Action,Crime,History",2132
"tt8354112","Mosul","Mosul","2019","86","Documentary,War",7362
"tt8354218","Fireheart","Fireheart","2022","92","Adventure,Animation,Comedy",2765
"tt8354344","Witches in the Woods","Witches in the Woods","2019","90","Horror,Mystery,Thriller",2052
"tt8354582","Deadly Switch","Deadly Switch","2021","87","Mystery,Thriller",1447
"tt8354752","Emperor","Emperor","2020","99","Biography,Drama,History",1391
"tt8356942","The 355","The 355","2022","122","Action,Thriller",33353
"tt8358220","After Midnight","After Midnight","2019","83","Drama,Horror,Romance",4424
"tt8359816","Sorry We Missed You","Sorry We Missed You","2019","101","Drama",23916
"tt8359822","Young Ahmed","Le jeune Ahmed","2019","85","Drama",4483
"tt8359840","Oh Mercy!","Roubaix, une lumière","2019","119","Crime,Drama,Thriller",2392
"tt8359842","It Must Be Heaven","It Must Be Heaven","2019","102","Comedy,Drama",5240
"tt8359848","Climax","Climax","2018","97","Drama,Horror,Music",73966
"tt8360266","Psychobitch","Psychobitch","2019","109","Drama",1155
"tt8361028","Cam","Cam","2018","94","Drama,Horror,Mystery",34184
"tt8361196","Vinaya Vidheya Rama","Vinaya Vidheya Rama","2019","146","Action,Drama",3757
"tt8361210","Guardian of Angels","Guardian of Angels","2018","77","Documentary,Drama",2558
"tt8362228","The Stand at Paxton County","The Stand at Paxton County","2020","102","Drama,Thriller",1200
"tt8362736","Make Up","Make Up","2019","86","Drama,Mystery,Thriller",1806
"tt8362964","Brokedown","Brokedown","2018","77","Horror,Thriller",2273
"tt8363392","Blackout","Blackout","2022","81","Action,Crime,Thriller",4355
"tt8363914","No Safe Spaces","No Safe Spaces","2019","100","Documentary,Fantasy,Musical",2626
"tt8364132","Birbal Trilogy: Case 1 - Finding Vajramuni","Birbal Trilogy: Case 1 - Finding Vajramuni","2019","163","Crime,Thriller",1653
"tt8364138","Stage Mother","Stage Mother","2020","93","Comedy,Drama,Music",2749
"tt8364356","Haami","Haami","2018","133","Drama",1440
"tt8364368","Crawl","Crawl","2019","87","Action,Adventure,Horror",88938
"tt8364418","Adanga Maru","Adanga Maru","2018","145","Action,Crime,Drama",2648
"tt8365398","All my crazy love","Tutto il mio folle amore","2019","97","Drama",1057
"tt8366502","Corporate Animals","Corporate Animals","2019","86","Comedy,Horror",3911
"tt8366590","Baaghi 3","Baaghi 3","2020","143","Action,Adventure,Thriller",13250
"tt8367080","Champion","Chaem-pieon","2018","108","Drama,Sport",1211
"tt8367084","Then Came You","Then Came You","2020","97","Comedy,Romance",2189
"tt8367184","The Wedding Year","The Wedding Year","2019","90","Comedy,Romance",3251
"tt8367814","The Gentlemen","The Gentlemen","2019","113","Action,Comedy,Crime",363311
"tt8368032","Miss Granny","Miss Granny","2018","120","Comedy,Fantasy,Music",1835
"tt8368294","Brothers by Blood","The Sound of Philadelphia","2020","105","Action,Crime,Drama",2427
"tt8368394","The Sunlit Night","The Sunlit Night","2019","106","Drama,Romance",2301
"tt8368406","Vivarium","Vivarium","2019","97","Horror,Mystery,Sci-Fi",65125
"tt8368408","Gunpowder Milkshake","Gunpowder Milkshake","2021","114","Action,Crime,Thriller",48062
"tt8368512","The Courier","The Courier","2020","112","Drama,History,Thriller",67248
"tt8370274","Behind the Trees","Behind the Trees","2019","86","Horror,Mystery,Thriller",2642
"tt8371236","Playing God","Playing God","2021","95","Comedy,Drama",1083
"tt8372094","Flashback","The Education of Fredrick Fitzell","2020","97","Drama,Mystery,Thriller",6670
"tt8372298","Swallow","Swallow","2019","94","Drama,Thriller",25866
"tt8373206","About My Father","About My Father","2023","90","Comedy",4585
"tt8374266","Guptodhoner Sondhane","Guptodhoner Sondhane","2018","130","Adventure",1193
"tt8374436","The Racer","The Racer","2020","95","Drama,Sport",1749
"tt8376234","Peter Rabbit 2: The Runaway","Peter Rabbit 2: The Runaway","2021","93","Adventure,Comedy,Crime",13285
"tt8377736","Texas","Texas","2018","88","Action,Adventure,Comedy",1143
"tt8378068","Mykonos, the Soul of an Island","Mykonos, the Soul of an Island","2018","75","Documentary",2103
"tt8378126","Queen of Hearts","Dronningen","2019","127","Drama",12859
"tt8380776","Grand Isle","Grand Isle","2019","97","Thriller",5240
"tt8385148","Hitman's Wife's Bodyguard","Hitman's Wife's Bodyguard","2021","100","Action,Comedy,Crime",100466
"tt8385420","Operation Cicero","Çiçero","2019","126","Action,Crime,Drama",6249
"tt8385474","A Dog's Journey","A Dog's Journey","2019","109","Adventure,Comedy,Drama",26708
"tt8386654","Torn: Dark Bullets","Torn: Dark Bullets","2020","96","Thriller",1600
"tt8386898","Instinct","Instinct","2019","98","Drama,Thriller",2701
"tt8386958","Wildland","Kød & blod","2020","89","Crime,Drama,Thriller",1731
"tt8387464","House Shark","House Shark","2017","111","Action,Adventure,Comedy",1937
"tt8388508","Dear Comrade","Dear Comrade","2019","169","Action,Drama,Romance",9342
"tt8390612","The County","Héraðið","2019","92","Comedy,Drama",1514
"tt8391976","Bungo Stray Dogs: Dead Apple","Bungou Stray Dogs: Dead Apple","2018","92","Action,Animation,Mystery",1891
"tt8393332","Twin Murders: The Silence of the White City","El silencio de la ciudad blanca","2019","110","Adventure,Crime,Drama",5814
"tt8396128","Pataakha","Pataakha","2018","134","Action,Comedy,Drama",4352
"tt8396188","Tanks for Stalin","Tanki","2018","95","Action,Comedy,History",1104
"tt8396238","Farzand","Farzand","2018","141","Action,Drama,History",1662
"tt8396294","Darlin'","Darlin'","2019","100","Horror,Thriller",2151
"tt8398928","The Heiress","The Heiress","2021","83","Horror",1655
"tt8399288","Memoria","Memoria","2021","136","Drama,Mystery,Sci-Fi",10006
"tt8399664","Babyteeth","Babyteeth","2019","118","Comedy,Drama,Music",17767
"tt8399690","Anthropocene: The Human Epoch","Anthropocene: The Human Epoch","2018","87","Documentary",1973
"tt8399720","Tina","Tina","2021","118","Biography,Documentary,Music",5876
"tt8400584","The Perfect Find","The Perfect Find","2023","99","Comedy,Drama,Romance",1370
"tt8400758","Killers Anonymous","Killers Anonymous","2019","95","Action,Crime,Mystery",10169
"tt8402090","Cumali Ceber 2","Cumali Ceber 2","2018","100","Comedy",9974
"tt8404256","Snake Eyes","Snake Eyes: G.I. Joe Origins","2021","121","Action,Adventure,Crime",42149
"tt8404272","How Long Will I Love U","Chao shi kong tong ju","2018","101","Comedy,Fantasy,Romance",1172
"tt8404614","The Two Popes","The Two Popes","2019","125","Biography,Comedy,Drama",128573
"tt8405810","An Unexpected Love","El amor menos pensado","2018","136","Comedy,Romance",2275
"tt8406660","Inmate Zero","Patients of a Saint","2020","106","Horror",3249
"tt8406738","Advantages of Travelling by Train","Ventajas de viajar en tren","2019","106","Comedy,Mystery,Thriller",2916
"tt8406744","Out in the Open","Intemperie","2019","103","Adventure,Drama,Thriller",1472
"tt8406866","S.P. Chauhan","S.P. Chauhan","2019","136","Drama",1509
"tt8411144","Kaappaan","Kaappaan","2019","166","Action,Thriller",6101
"tt8413338","Kumbalangi Nights","Kumbalangi Nights","2019","135","Comedy,Drama,Romance",15913
"tt8415352","The Murder of Nicole Brown Simpson","The Murder of Nicole Brown Simpson","2019","82","Crime,Horror,Mystery",1820
"tt8418652","The King's Musketeers","Moschettieri del re - La penultima missione","2018","109","Adventure,Comedy",1142
"tt8419594","Rare Beasts","Rare Beasts","2019","87","Comedy,Drama,Romance",1293
"tt8422468","Scam Story","Scam Story","2018","60","Comedy,Documentary,Musical",1118
"tt8425034","Bit","Bit","2019","90","Comedy,Horror",1269
"tt8425516","My Life as a Comedian","En komikers uppväxt","2019","92","Biography,Drama",1181
"tt8426594","The Wind","The Wind","2018","88","Horror,Mystery,Thriller",8932
"tt8426854","Jalebi","Jalebi","2018","112","Drama,Romance",2934
"tt8426926","Shamshera","Shamshera","2022","178","Action,Adventure,Drama",56782
"tt8427036","Helicopter Eela","Helicopter Eela","2018","135","Drama",1236
"tt8428550","Canvas","Canvas","2021","83","Horror",1063
"tt8430054","Flee","Flugt","2021","89","Animation,Biography,Documentary",18290
"tt8430598","Shirley","Shirley","2020","107","Biography,Drama,Mystery",12394
"tt8431078","Friendsgiving","Friendsgiving","2020","95","Comedy,Drama",3465
"tt8433210","A Dark Foe","A Dark Foe","2020","114","Crime,Drama,Horror",11747
"tt8434110","Murina","Murina","2021","96","Drama",2713
"tt8434380","Hidden Man","Xie bu ya zheng","2018","137","Action,Crime,Drama",2414
"tt8435002","Great White","Great White","2021","91","Horror,Thriller",8310
"tt8435268","How to Get Over a Breakup","Soltera Codiciada","2018","104","Comedy",2081
"tt8435308","The Spy","Spionen","2019","110","Biography,Drama,History",1521
"tt8435892","The Space Between the Lines","Gut gegen Nordwind","2019","123","Drama,Romance",1610
"tt8436026","A Fortunate Man","Lykke-Per","2018","162","Drama,Romance",6823
"tt8439854","Lust Stories","Lust Stories","2018","120","Drama,Romance",11945
"tt8439860","The Domain","A Herdade","2019","166","Drama,Thriller",1470
"tt8439934","Black Ops","Stairs","2019","102","Action,Horror,Sci-Fi",2585
"tt8442644","Money Trap","Organize Isler: Sazan Sarmali","2019","121","Comedy,Drama",15368
